AP/ORGVEN.DBL,VENNX.FD
AP/PARTPY.DBL,APOPN.FD
AP/PARTPY.DBL,DFDATA.FD
AP/PARTPY.DBL,PRTIF.FD
AP/PARTPY.DBL,SYSTEM.FD
AP/PPCKRG.DBL,APT2F.FD
AP/PPCKRG.DBL,COFILE.FD
AP/PPCKRG.DBL,DFDATA.FD
AP/PPCKRG.DBL,GLDIS.FD
AP/PPCKRG.DBL,GLINT.FD
AP/PPCKRG.DBL,MSVND.FD
AP/PPCKRG.DBL,NEWAP.FD
AP/PPCKRG.DBL,PE35.FD
AP/PPCKRG.DBL,SYSTEM.FD
AP/PPCKRG.DBL,VENIX.FD
AP/PPCKRG.DBL,VENMS.FD
AP/PPDCLR.DBL,APOPN.FD
AP/PPDCLR.DBL,DFDATA.FD
AP/PPDCLR.DBL,MSVND.FD
AP/PPDCLR.DBL,SYSTEM.FD
AP/PPDDSP.DBL,APOPN.FD
AP/PPDDSP.DBL,COFILE.FD
AP/PPDDSP.DBL,DFDATA.FD
AP/PPDDSP.DBL,MSVND.FD
AP/PPDDSP.DBL,SYSTEM.FD
AP/PPDDSP.DBL,VENIX.FD
AP/PPDDSP.DBL,VENMS.FD
AP/PPDEDT.DBL,APOPN.FD
AP/PPDEDT.DBL,COFILE.FD
AP/PPDEDT.DBL,DFDATA.FD
AP/PPDEDT.DBL,MSVND.FD
AP/PPDEDT.DBL,SYSTEM.FD
AP/PPDEDT.DBL,VENIX.FD
AP/PPDEDT.DBL,VENMS.FD
AP/PPDMNT.DBL,APOPN.FD
AP/PPDMNT.DBL,DFDATA.FD
AP/PPDMNT.DBL,SYSTEM.FD
AP/PPDREG.DBL,APT2F.FD
AP/PPDREG.DBL,COFILE.FD
AP/PPDREG.DBL,DFDATA.FD
AP/PPDREG.DBL,GLDIS.FD
AP/PPDREG.DBL,GLINT.FD
AP/PPDREG.DBL,MSVND.FD
AP/PPDREG.DBL,PE35.FD
AP/PPDREG.DBL,PPDTM.FD
AP/PPDREG.DBL,SYSTEM.FD
AP/PPDREG.DBL,VENIX.FD
AP/PPDREG.DBL,VENMS.FD
AP/PRECHK.DBL,APOPN.FD
AP/PRECHK.DBL,DFDATA.FD
AP/PRECHK.DBL,SYSTEM.FD
AP/PREDSP.DBL,APOPN.FD
AP/PREDSP.DBL,DFDATA.FD
AP/PREDSP.DBL,SYSTEM.FD
AP/PRGPRT.DBL,APOPN.FD
AP/PRGPRT.DBL,DFDATA.FD
AP/PRGPRT.DBL,MSVND.FD
AP/PRGPRT.DBL,PURGE.FD
AP/PRGPRT.DBL,SYSTEM.FD
AP/PRGPRT.DBL,VENIX.FD
AP/PRGPRT.DBL,VENMS.FD
AP/PRSTUB.DBL,APOPN.FD
AP/PRSTUB.DBL,APT1F.FD
AP/PRSTUB.DBL,COFILE.FD
AP/PRSTUB.DBL,DFDATA.FD
AP/PRSTUB.DBL,MSVND.FD
AP/PRSTUB.DBL,SYSTEM.FD
AP/PRSTUB.DBL,VENIX.FD
AP/PRSTUB.DBL,VENMS.FD
AP/PRTCST.DBL,DFDATA.FD
AP/PRTCST.DBL,SYSTEM.FD
AP/PRTDSP.DBL,DFDATA.FD
AP/PRTDSP.DBL,MSVND.FD
AP/PRTDSP.DBL,PRTIF.FD
AP/PRTDSP.DBL,SYSTEM.FD
AP/PRTDSP.DBL,VENIX.FD
AP/PRTDSP.DBL,VENMS.FD
AP/PRTEDT.DBL,DFDATA.FD
AP/PRTEDT.DBL,MSVND.FD
AP/PRTEDT.DBL,PRTIF.FD
AP/PRTEDT.DBL,SYSTEM.FD
AP/PRTEDT.DBL,VENIX.FD
AP/PRTEDT.DBL,VENMS.FD
AP/PRTREG.DBL,DFDATA.FD
AP/PRTREG.DBL,MSVND.FD
AP/PRTREG.DBL,PRTIF.FD
AP/PRTREG.DBL,SYSTEM.FD
AP/PRTREG.DBL,VENIX.FD
AP/PRTREG.DBL,VENMS.FD
AP/PRTSM1.DBL,APOPN.FD
AP/PRTSM1.DBL,DFDATA.FD
AP/PRTSM1.DBL,MSVND.FD
AP/PRTSM1.DBL,SYSTEM.FD
AP/PRTSM1.DBL,VENIX.FD
AP/PRTSM1.DBL,VENMS.FD
AP/PRTSUM.DBL,APOPN.FD
AP/PRTSUM.DBL,DFDATA.FD
AP/PRTSUM.DBL,MSVND.FD
AP/PRTSUM.DBL,SYSTEM.FD
AP/PRTSUM.DBL,VENIX.FD
AP/PRTSUM.DBL,VENMS.FD
AP/PSTAPO.DBL,APOPN.FD
AP/PSTAPO.DBL,DFDATA.FD
AP/PSTAPO.DBL,NEWAP.FD
AP/PSTAPO.DBL,SYSTEM.FD
AP/PSTCHK.DBL,APT2F.FD
AP/PSTCHK.DBL,CHEKS.FD
AP/PSTCHK.DBL,DFDATA.FD
AP/PSTCHK.DBL,SYSTEM.FD
AP/PSTCHK.DBL,VENIX.FD
AP/PSTCHK.DBL,VENMS.FD
AP/PSTGLD.DBL,DFDATA.FD
AP/PSTGLD.DBL,GLDIS.FD
AP/PSTGLD.DBL,NEWGL.FD
AP/PSTGLD.DBL,SYSTEM.FD
AP/PSTJB2.DBL,APT2F.FD
AP/PSTJB2.DBL,DFDATA.FD
AP/PSTJB2.DBL,JOBDF.FD
AP/PSTJB2.DBL,SYSTEM.FD
AP/PSTPRT.DBL,APOPN.FD
AP/PSTPRT.DBL,DFDATA.FD
AP/PSTPRT.DBL,PRTIF.FD
AP/PSTPRT.DBL,SYSTEM.FD
AP/PURGAP.DBL,APOPN.FD
AP/PURGAP.DBL,DFDATA.FD
AP/PURGAP.DBL,MSVND.FD
AP/PURGAP.DBL,PURGE.FD
AP/PURGAP.DBL,SYSTEM.FD
AP/PURGAP.DBL,VENIX.FD
AP/PURGAP.DBL,VENMS.FD
AP/SCTREG.DBL,DFDATA.FD
AP/SCTREG.DBL,SYSTEM.FD
AP/SCTREG.DBL,TMPA2.FD
AP/SCTREG.DBL,TMPAP.FD
AP/SETDTL.DBL,DFDATA.FD
AP/SETDTL.DBL,GLDIS.FD
AP/SETDTL.DBL,SYSTEM.FD
AP/SETVCH.DBL,DFDATA.FD
AP/SETVCH.DBL,NEWAP.FD
AP/SETVCH.DBL,SYSTEM.FD
AP/SRTNAP.DBL,DFDATA.FD
AP/SRTNAP.DBL,SYSTEM.FD
AP/TEN99I.DBL,COFILE.FD
AP/TEN99I.DBL,DFDATA.FD
AP/TEN99I.DBL,SYSTEM.FD
AP/TEN99I.DBL,VENMS.FD
AP/TEN99M.DBL,COFILE.FD
AP/TEN99M.DBL,DFDATA.FD
AP/TEN99M.DBL,SYSTEM.FD
AP/TEN99M.DBL,VENMS.FD
AP/UPVMAS.DBL,DFDATA.FD
AP/UPVMAS.DBL,NEWAP.FD
AP/UPVMAS.DBL,SYSTEM.FD
AP/UPVMAS.DBL,VENIX.FD
AP/UPVMAS.DBL,VENMS.FD
AP/VCHDSP.DBL,DFDATA.FD
AP/VCHDSP.DBL,NEWAP.FD
AP/VCHDSP.DBL,SYSTEM.FD
AP/VCHEDT.DBL,DFDATA.FD
AP/VCHEDT.DBL,NEWAP.FD
AP/VCHEDT.DBL,SYSTEM.FD
AP/VCHGLD.DBL,DFDATA.FD
AP/VCHGLD.DBL,GLAIX.FD
AP/VCHGLD.DBL,GLAMS.FD
AP/VCHGLD.DBL,MSVND.FD
AP/VCHGLD.DBL,SYSTEM.FD
AP/VCHGLD.DBL,TMPGL.FD
AP/VCHGLD.DBL,VENIX.FD
AP/VCHGLD.DBL,VENMS.FD
AP/VCHREG.DBL,DFDATA.FD
AP/VCHREG.DBL,GLDIS.FD
AP/VCHREG.DBL,GLINT.FD
AP/VCHREG.DBL,MSVND.FD
AP/VCHREG.DBL,NEWAP.FD
AP/VCHREG.DBL,SYSTEM.FD
AP/VENANL.DBL,DFDATA.FD
AP/VENANL.DBL,SYSTEM.FD
AP/VENANL.DBL,VENIX.FD
AP/VENANL.DBL,VENMS.FD
AP/VENCNT.DBL,DFDATA.FD
AP/VENCNT.DBL,SYSTEM.FD
AP/VENCNT.DBL,VENMS.FD
AP/VENCVT.DBL,DFDATA.FD
AP/VENCVT.DBL,SYSTEM.FD
AP/VENLST.DBL,DFDATA.FD
AP/VENLST.DBL,SYSTEM.FD
AP/VENLST.DBL,TVNIX.FD
AP/VENLST.DBL,VENMS.FD
AP/VENMNT.DBL,APOPN.FD
AP/VENMNT.DBL,DFDATA.FD
AP/VENMNT.DBL,SYSTEM.FD
AP/VENMNT.DBL,VENIX.FDC
AP/VENMNT.DBL,VENMS.FDC
AP/VENMNT.DBL,VENNX.FDC
AP/VENNBR.DBL,DFDATA.FD
AP/VENNBR.DBL,SYSTEM.FD
AP/VENNBR.DBL,VENIX.FD
AP/VENNBR.DBL,VENMS.FD
AP/VENPRT.DBL,DFDATA.FD
AP/VENPRT.DBL,SYSTEM.FD
AP/VENPRT.DBL,VENIX.FD
AP/VENPRT.DBL,VENMS.FD
AP/VENREG.DBL,DFDATA.FD
AP/VENREG.DBL,NEWAP.FD
AP/VENREG.DBL,SYSTEM.FD
AP/VLIST.DBL,DFDATA.FD
AP/VLIST.DBL,SYSTEM.FD
AP/VLIST.DBL,TVNIX.FD
AP/VLIST.DBL,VENMS.FD
AP/VNDNUM.DBL,DFDATA.FD
AP/VNDNUM.DBL,SYSTEM.FD
AP/VNDNUM.DBL,VENIX.FD
AP/VNDNUM.DBL,VENMS.FD
